Date,Open,High,Low,Close,Adj. Close,Change,Volume
2011-07-12,1.89100,1.93900,1.86700,1.87800,1.87800,-0.63%,15681000
2011-07-13,1.89500,1.93500,1.86000,1.90900,1.90900,1.65%,15990000
2011-07-14,1.90200,1.93100,1.81700,1.84100,1.84100,-3.56%,17385000
2011-07-15,1.85300,1.85500,1.82700,1.83900,1.83900,-0.11%,10635000
2011-07-18,1.82300,1.83000,1.77500,1.81500,1.81500,-1.31%,12778500
2011-07-19,1.83900,1.87400,1.83600,1.85900,1.85900,2.42%,15391500
2011-07-20,1.86700,2.02900,1.85300,1.91300,1.91300,2.90%,45724500
2011-07-21,1.92700,1.94400,1.87300,1.91300,1.91300,,15172500
2011-07-22,1.91300,1.96900,1.90300,1.95300,1.95300,2.09%,8752500
2011-07-25,1.93400,1.95000,1.89600,1.89900,1.89900,-2.76%,10099500
2011-07-26,1.88700,1.91800,1.86500,1.86700,1.86700,-1.69%,11409000
2011-07-27,1.90000,1.90000,1.83400,1.84300,1.84300,-1.29%,14377500
2011-07-28,1.84000,1.90300,1.83600,1.87800,1.87800,1.90%,14080500
2011-07-29,1.85300,1.89300,1.83300,1.87800,1.87800,,14223000
2011-08-01,1.91100,1.93200,1.88100,1.91800,1.91800,2.13%,17473500
2011-08-02,1.91300,1.94700,1.81800,1.82300,1.82300,-4.95%,23241000
2011-08-03,1.83300,1.85500,1.75600,1.81300,1.81300,-0.55%,26917500
2011-08-04,1.76700,1.79300,1.64500,1.65000,1.65000,-8.99%,45967500
2011-08-05,1.66600,1.69200,1.52200,1.61600,1.61600,-2.06%,29466000
2011-08-08,1.54000,1.62900,1.54000,1.57600,1.57600,-2.48%,39127500
2011-08-09,1.61000,1.69700,1.58000,1.67100,1.67100,6.03%,20001000
2011-08-10,1.69600,1.69600,1.57500,1.58800,1.58800,-4.97%,23463000
2011-08-11,1.60300,1.71700,1.60000,1.68700,1.68700,6.23%,12547500
2011-08-12,1.70700,1.80900,1.69100,1.75400,1.75400,3.97%,15136500
2011-08-15,1.77500,1.78300,1.72900,1.74900,1.74900,-0.29%,11079000
2011-08-16,1.74200,1.76900,1.72200,1.74000,1.74000,-0.51%,8065500
2011-08-17,1.75900,1.77700,1.70100,1.72200,1.72200,-1.03%,9655500
2011-08-18,1.66700,1.67700,1.56500,1.61700,1.61700,-6.10%,15849000
2011-08-19,1.59100,1.61500,1.46700,1.48700,1.48700,-8.04%,20629500
2011-08-22,1.54100,1.58700,1.44500,1.46300,1.46300,-1.61%,14791500
2011-08-23,1.46200,1.54100,1.43300,1.53100,1.53100,4.65%,13035000
2011-08-24,1.54000,1.59500,1.52200,1.59100,1.59100,3.92%,10264500
2011-08-25,1.59100,1.59100,1.52700,1.54100,1.54100,-3.14%,10197000
