Date,Open,High,Low,Close,Adj. Close,Change,Volume
2023-10-04,8.80000,8.80000,8.33000,8.50500,8.50500,-2.02%,78449
2023-10-05,8.40000,8.62000,7.66000,8.00000,8.00000,-5.94%,66202
2023-10-06,8.32000,8.63700,7.64000,7.83000,7.83000,-2.12%,95011
2023-10-09,7.90000,7.90000,6.82000,6.99000,6.99000,-10.73%,129420
2023-10-10,6.99000,7.46000,6.81000,7.37000,7.37000,5.44%,154212
2023-10-11,7.27000,7.27000,5.64000,5.75000,5.75000,-21.98%,293685
2023-10-12,5.94000,6.02100,5.38000,5.64000,5.64000,-1.91%,225834
2023-10-13,5.51000,5.90000,3.50000,4.50000,4.50000,-20.21%,798326
2023-10-16,4.75000,4.84000,3.60000,3.96000,3.96000,-12.00%,759048
2023-10-17,4.00000,4.03000,3.70000,4.00000,4.00000,1.01%,336302
2023-10-18,3.93000,3.97000,3.50000,3.55000,3.55000,-11.25%,388250
2023-10-19,3.58000,3.63000,3.20000,3.41000,3.41000,-3.94%,623079
2023-10-20,3.35000,3.57000,3.03000,3.20000,3.20000,-6.16%,722452
2023-10-23,3.20000,3.30000,2.77000,2.93000,2.93000,-8.44%,636676
2023-10-24,3.19000,3.32000,2.90000,3.10000,3.10000,5.80%,892744
2023-10-25,3.12000,3.81000,2.91000,3.72000,3.72000,20.00%,793887
2023-10-26,3.78000,3.88000,3.15000,3.19000,3.19000,-14.25%,842265
2023-10-27,3.31000,3.95500,3.24000,3.78000,3.78000,18.50%,580264
2023-10-30,3.97000,4.00000,3.55000,3.62000,3.62000,-4.23%,797369
2023-10-31,3.56000,4.00000,3.56000,3.74000,3.74000,3.31%,282642
2023-11-01,3.85000,4.01000,3.71000,3.83000,3.83000,2.41%,936626
2023-11-02,4.00000,4.01500,3.76000,3.82000,3.82000,-0.26%,797404
2023-11-03,3.82000,4.01000,3.82000,3.99000,3.99000,4.45%,500108
2023-11-06,4.07000,4.15300,3.76000,3.89000,3.89000,-2.51%,764446
2023-11-07,3.87000,4.04000,3.77500,3.80000,3.80000,-2.31%,349853
2023-11-08,3.81000,3.96900,3.71000,3.77000,3.77000,-0.79%,254370
2023-11-09,4.00000,4.02000,3.49000,3.53000,3.53000,-6.37%,685296
2023-11-10,3.56000,3.99000,3.56000,3.97000,3.97000,12.46%,355142
2023-11-13,3.97000,4.04000,3.69000,3.77000,3.77000,-5.04%,455902
2023-11-14,3.90000,5.00000,3.83000,5.00000,5.00000,32.63%,693281
2023-11-15,5.00000,5.23000,4.15000,4.28000,4.28000,-14.40%,1305428
2023-11-16,4.25000,4.37000,3.78000,3.99000,3.99000,-6.78%,896541
2023-11-17,4.00000,4.02500,3.90000,4.00000,4.00000,0.25%,390092
2023-11-20,4.00000,4.88000,3.93000,4.76000,4.76000,19.00%,700124
2023-11-21,4.47000,4.54500,3.91000,4.14000,4.14000,-13.03%,1010015
2023-11-22,4.14000,4.29000,3.97000,4.11000,4.11000,-0.72%,514633
2023-11-24,4.13000,4.46000,4.10000,4.32000,4.32000,5.11%,529084
2023-11-27,4.20000,4.31000,4.12000,4.18000,4.18000,-3.24%,406649
2023-11-28,4.24000,4.77000,4.18000,4.55000,4.55000,8.85%,720901
2023-11-29,4.61000,4.81000,4.50000,4.70000,4.70000,3.30%,501559
2023-11-30,4.80000,4.80000,4.26000,4.50000,4.50000,-4.26%,1469141
2023-12-01,4.62000,5.00000,4.42000,5.00000,5.00000,11.11%,816156
2023-12-04,5.16000,5.75000,5.06000,5.30000,5.30000,6.00%,1680661
2023-12-05,5.30000,5.68000,5.21000,5.58000,5.58000,5.28%,871827
2023-12-06,5.70000,5.89000,5.42000,5.70000,5.70000,2.15%,1276734
2023-12-07,5.42000,5.80000,5.21000,5.77000,5.77000,1.23%,1098986
2023-12-08,5.97000,6.45000,5.63000,6.23000,6.23000,7.97%,1259783
